skewness,replicate,gini,concentration,method,eco_weight,budget_fraction,compressed_units,mean_alt_index,n_cheapest,n_best_conservation,n_unique_alts
moderate,9,0.48734583106334206,0.22886644561475056,global_linear,0.5,0.5,1,0.13636363636363635,21,0,2
moderate,9,0.48734583106334206,0.22886644561475056,global_linear,0.8,0.15,1,0.9090909090909091,18,1,4
moderate,9,0.48734583106334206,0.22886644561475056,global_linear,0.8,0.3,1,1.2727272727272727,16,2,6
moderate,9,0.48734583106334206,0.22886644561475056,global_linear,0.8,0.5,1,1.2727272727272727,16,2,6
moderate,9,0.48734583106334206,0.22886644561475056,vector,0.5,0.15,11,0.0,22,0,1
moderate,9,0.48734583106334206,0.22886644561475056,vector,0.5,0.3,11,0.0,22,0,1
moderate,9,0.48734583106334206,0.22886644561475056,vector,0.5,0.5,11,0.0,22,0,1
moderate,9,0.48734583106334206,0.22886644561475056,vector,0.8,0.15,11,0.6818181818181818,19,1,4
moderate,9,0.48734583106334206,0.22886644561475056,vector,0.8,0.3,11,0.6818181818181818,19,1,4
moderate,9,0.48734583106334206,0.22886644561475056,vector,0.8,0.5,11,0.6818181818181818,19,1,4
moderate,9,0.48734583106334206,0.22886644561475056,within_unit,0.5,0.15,0,0.8636363636363636,9,0,4
moderate,9,0.48734583106334206,0.22886644561475056,within_unit,0.5,0.3,0,1.9545454545454546,5,0,7
moderate,9,0.48734583106334206,0.22886644561475056,within_unit,0.5,0.5,0,3.4545454545454546,1,0,7
moderate,9,0.48734583106334206,0.22886644561475056,within_unit,0.8,0.15,0,0.8636363636363636,10,0,4
moderate,9,0.48734583106334206,0.22886644561475056,within_unit,0.8,0.3,0,2.1363636363636362,7,0,6
moderate,9,0.48734583106334206,0.22886644561475056,within_unit,0.8,0.5,0,3.6818181818181817,2,2,8
moderate,10,0.4199850000858816,0.1380083173405826,global_linear,0.5,0.15,1,0.22727272727272727,18,0,3
moderate,10,0.4199850000858816,0.1380083173405826,global_linear,0.5,0.3,1,0.22727272727272727,18,0,3
moderate,10,0.4199850000858816,0.1380083173405826,global_linear,0.5,0.5,1,0.22727272727272727,18,0,3
moderate,10,0.4199850000858816,0.1380083173405826,global_linear,0.8,0.15,1,0.9090909090909091,16,1,6
moderate,10,0.4199850000858816,0.1380083173405826,global_linear,0.8,0.3,1,2.1363636363636362,13,4,6
moderate,10,0.4199850000858816,0.1380083173405826,global_linear,0.8,0.5,1,3.409090909090909,7,8,5
moderate,10,0.4199850000858816,0.1380083173405826,vector,0.5,0.15,8,0.045454545454545456,21,0,2
moderate,10,0.4199850000858816,0.1380083173405826,vector,0.5,0.3,8,0.045454545454545456,21,0,2
moderate,10,0.4199850000858816,0.1380083173405826,vector,0.5,0.5,8,0.045454545454545456,21,0,2
moderate,10,0.4199850000858816,0.1380083173405826,vector,0.8,0.15,8,0.5454545454545454,17,1,4
moderate,10,0.4199850000858816,0.1380083173405826,vector,0.8,0.3,8,0.5454545454545454,17,1,4
moderate,10,0.4199850000858816,0.1380083173405826,vector,0.8,0.5,8,0.5454545454545454,17,1,4
moderate,10,0.4199850000858816,0.1380083173405826,within_unit,0.5,0.15,0,0.8636363636363636,11,0,4
moderate,10,0.4199850000858816,0.1380083173405826,within_unit,0.5,0.3,0,1.8636363636363635,5,0,6
moderate,10,0.4199850000858816,0.1380083173405826,within_unit,0.5,0.5,0,3.227272727272727,1,2,7
moderate,10,0.4199850000858816,0.1380083173405826,within_unit,0.8,0.15,0,0.9545454545454546,11,0,5
moderate,10,0.4199850000858816,0.1380083173405826,within_unit,0.8,0.3,0,2.0454545454545454,3,0,6
moderate,10,0.4199850000858816,0.1380083173405826,within_unit,0.8,0.5,0,3.8636363636363638,1,4,8
moderate,11,0.38726286816690214,0.14396116075273202,global_linear,0.5,0.15,2,0.36363636363636365,19,0,3
moderate,11,0.38726286816690214,0.14396116075273202,global_linear,0.5,0.3,2,0.36363636363636365,19,0,3
moderate,11,0.38726286816690214,0.14396116075273202,global_linear,0.5,0.5,2,0.36363636363636365,19,0,3
moderate,11,0.38726286816690214,0.14396116075273202,global_linear,0.8,0.15,2,0.8636363636363636,16,0,4
moderate,11,0.38726286816690214,0.14396116075273202,global_linear,0.8,0.3,2,2.0,13,3,7
moderate,11,0.38726286816690214,0.14396116075273202,global_linear,0.8,0.5,2,3.409090909090909,7,6,7
moderate,11,0.38726286816690214,0.14396116075273202,vector,0.5,0.15,7,0.09090909090909091,20,0,2
moderate,11,0.38726286816690214,0.14396116075273202,vector,0.5,0.3,7,0.09090909090909091,20,0,2
moderate,11,0.38726286816690214,0.14396116075273202,vector,0.5,0.5,7,0.09090909090909091,20,0,2
moderate,11,0.38726286816690214,0.14396116075273202,vector,0.8,0.15,7,0.6363636363636364,18,0,3
moderate,11,0.38726286816690214,0.14396116075273202,vector,0.8,0.3,7,0.6363636363636364,18,0,3
moderate,11,0.38726286816690214,0.14396116075273202,vector,0.8,0.5,7,0.6363636363636364,18,0,3
moderate,11,0.38726286816690214,0.14396116075273202,within_unit,0.5,0.15,0,0.7727272727272727,13,0,4
moderate,11,0.38726286816690214,0.14396116075273202,within_unit,0.5,0.3,0,1.8636363636363635,5,0,6
moderate,11,0.38726286816690214,0.14396116075273202,within_unit,0.5,0.5,0,3.3181818181818183,2,1,8
moderate,11,0.38726286816690214,0.14396116075273202,within_unit,0.8,0.15,0,0.9090909090909091,11,0,5
moderate,11,0.38726286816690214,0.14396116075273202,within_unit,0.8,0.3,0,2.090909090909091,6,0,7
moderate,11,0.38726286816690214,0.14396116075273202,within_unit,0.8,0.5,0,3.6818181818181817,2,3,8
moderate,12,0.44262443509685245,0.14807782899640248,global_linear,0.5,0.15,1,0.6363636363636364,20,2,2
moderate,12,0.44262443509685245,0.14807782899640248,global_linear,0.5,0.3,1,0.6363636363636364,20,2,2
moderate,12,0.44262443509685245,0.14807782899640248,global_linear,0.5,0.5,1,0.6363636363636364,20,2,2
moderate,12,0.44262443509685245,0.14807782899640248,global_linear,0.8,0.15,1,0.9545454545454546,18,2,4
moderate,12,0.44262443509685245,0.14807782899640248,global_linear,0.8,0.3,1,2.0454545454545454,12,3,5
moderate,12,0.44262443509685245,0.14807782899640248,global_linear,0.8,0.5,1,2.6818181818181817,11,4,5
moderate,12,0.44262443509685245,0.14807782899640248,vector,0.5,0.15,8,0.0,22,0,1
moderate,12,0.44262443509685245,0.14807782899640248,vector,0.5,0.3,8,0.0,22,0,1
moderate,12,0.44262443509685245,0.14807782899640248,vector,0.5,0.5,8,0.0,22,0,1
moderate,12,0.44262443509685245,0.14807782899640248,vector,0.8,0.15,8,0.6818181818181818,19,2,3
moderate,12,0.44262443509685245,0.14807782899640248,vector,0.8,0.3,8,0.6818181818181818,19,2,3
moderate,12,0.44262443509685245,0.14807782899640248,vector,0.8,0.5,8,0.6818181818181818,19,2,3
moderate,12,0.44262443509685245,0.14807782899640248,within_unit,0.5,0.15,0,0.8636363636363636,12,0,4
moderate,12,0.44262443509685245,0.14807782899640248,within_unit,0.5,0.3,0,1.9090909090909092,6,0,7
moderate,12,0.44262443509685245,0.14807782899640248,within_unit,0.5,0.5,0,3.4545454545454546,1,3,8
moderate,12,0.44262443509685245,0.14807782899640248,within_unit,0.8,0.15,0,0.9090909090909091,13,0,5
moderate,12,0.44262443509685245,0.14807782899640248,within_unit,0.8,0.3,0,2.1818181818181817,7,2,8
moderate,12,0.44262443509685245,0.14807782899640248,within_unit,0.8,0.5,0,3.8181818181818183,3,5,8
moderate,13,0.602908749048132,0.37702098899567216,global_linear,0.5,0.15,11,0.09090909090909091,20,0,2
moderate,13,0.602908749048132,0.37702098899567216,global_linear,0.5,0.3,11,0.09090909090909091,20,0,2
moderate,13,0.602908749048132,0.37702098899567216,global_linear,0.5,0.5,11,0.09090909090909091,20,0,2
moderate,13,0.602908749048132,0.37702098899567216,global_linear,0.8,0.15,11,0.7272727272727273,16,0,3
moderate,13,0.602908749048132,0.37702098899567216,global_linear,0.8,0.3,11,0.7272727272727273,16,0,3
moderate,13,0.602908749048132,0.37702098899567216,global_linear,0.8,0.5,11,0.7272727272727273,16,0,3
moderate,13,0.602908749048132,0.37702098899567216,vector,0.5,0.15,17,0.0,22,0,1
moderate,13,0.602908749048132,0.37702098899567216,vector,0.5,0.3,17,0.0,22,0,1
moderate,13,0.602908749048132,0.37702098899567216,vector,0.5,0.5,17,0.0,22,0,1
moderate,13,0.602908749048132,0.37702098899567216,vector,0.8,0.15,17,0.4090909090909091,18,0,3
moderate,13,0.602908749048132,0.37702098899567216,vector,0.8,0.3,17,0.4090909090909091,18,0,3
moderate,13,0.602908749048132,0.37702098899567216,vector,0.8,0.5,17,0.4090909090909091,18,0,3
moderate,13,0.602908749048132,0.37702098899567216,within_unit,0.5,0.15,0,0.9090909090909091,11,0,5
moderate,13,0.602908749048132,0.37702098899567216,within_unit,0.5,0.3,0,2.0,6,0,7
moderate,13,0.602908749048132,0.37702098899567216,within_unit,0.5,0.5,0,3.409090909090909,3,3,8
moderate,13,0.602908749048132,0.37702098899567216,within_unit,0.8,0.15,0,1.0,12,0,5
moderate,13,0.602908749048132,0.37702098899567216,within_unit,0.8,0.3,0,2.272727272727273,7,0,7
moderate,13,0.602908749048132,0.37702098899567216,within_unit,0.8,0.5,0,3.8636363636363638,2,2,8
moderate,14,0.4710129313397804,0.2034911116507525,global_linear,0.5,0.15,4,0.18181818181818182,20,0,3
moderate,14,0.4710129313397804,0.2034911116507525,global_linear,0.5,0.3,4,0.18181818181818182,20,0,3
moderate,14,0.4710129313397804,0.2034911116507525,global_linear,0.5,0.5,4,0.18181818181818182,20,0,3
moderate,14,0.4710129313397804,0.2034911116507525,global_linear,0.8,0.15,4,0.9090909090909091,15,1,6
moderate,14,0.4710129313397804,0.2034911116507525,global_linear,0.8,0.3,4,1.9090909090909092,13,4,6
moderate,14,0.4710129313397804,0.2034911116507525,global_linear,0.8,0.5,4,2.772727272727273,11,6,6
moderate,14,0.4710129313397804,0.2034911116507525,vector,0.5,0.15,9,0.0,22,0,1
moderate,14,0.4710129313397804,0.2034911116507525,vector,0.5,0.3,9,0.0,22,0,1
moderate,14,0.4710129313397804,0.2034911116507525,vector,0.5,0.5,9,0.0,22,0,1
moderate,14,0.4710129313397804,0.2034911116507525,vector,0.8,0.15,9,0.45454545454545453,19,1,4
moderate,14,0.4710129313397804,0.2034911116507525,vector,0.8,0.3,9,0.45454545454545453,19,1,4
moderate,14,0.4710129313397804,0.2034911116507525,vector,0.8,0.5,9,0.45454545454545453,19,1,4
moderate,14,0.4710129313397804,0.2034911116507525,within_unit,0.5,0.15,0,0.9090909090909091,10,0,4
moderate,14,0.4710129313397804,0.2034911116507525,within_unit,0.5,0.3,0,2.0,5,0,7
moderate,14,0.4710129313397804,0.2034911116507525,within_unit,0.5,0.5,0,3.4545454545454546,3,1,8
moderate,14,0.4710129313397804,0.2034911116507525,within_unit,0.8,0.15,0,0.9545454545454546,10,0,5
moderate,14,0.4710129313397804,0.2034911116507525,within_unit,0.8,0.3,0,2.227272727272727,5,1,7
moderate,14,0.4710129313397804,0.2034911116507525,within_unit,0.8,0.5,0,3.6818181818181817,0,2,7
moderate,15,0.3498234158058968,0.10354556426699757,global_linear,0.5,0.15,1,0.18181818181818182,18,0,2
moderate,15,0.3498234158058968,0.10354556426699757,global_linear,0.5,0.3,1,0.18181818181818182,18,0,2
moderate,15,0.3498234158058968,0.10354556426699757,global_linear,0.5,0.5,1,0.18181818181818182,18,0,2
moderate,15,0.3498234158058968,0.10354556426699757,global_linear,0.8,0.15,1,1.0,15,1,5
moderate,15,0.3498234158058968,0.10354556426699757,global_linear,0.8,0.3,1,2.0454545454545454,13,2,6
moderate,15,0.3498234158058968,0.10354556426699757,global_linear,0.8,0.5,1,3.5,7,4,7
moderate,15,0.3498234158058968,0.10354556426699757,vector,0.5,0.15,6,0.0,22,0,1
moderate,15,0.3498234158058968,0.10354556426699757,vector,0.5,0.3,6,0.0,22,0,1
moderate,15,0.3498234158058968,0.10354556426699757,vector,0.5,0.5,6,0.0,22,0,1
moderate,15,0.3498234158058968,0.10354556426699757,vector,0.8,0.15,6,0.45454545454545453,16,0,3
moderate,15,0.3498234158058968,0.10354556426699757,vector,0.8,0.3,6,0.45454545454545453,16,0,3
moderate,15,0.3498234158058968,0.10354556426699757,vector,0.8,0.5,6,0.45454545454545453,16,0,3
moderate,15,0.3498234158058968,0.10354556426699757,within_unit,0.5,0.15,0,0.9090909090909091,10,0,4
moderate,15,0.3498234158058968,0.10354556426699757,within_unit,0.5,0.3,0,2.090909090909091,6,0,7
moderate,15,0.3498234158058968,0.10354556426699757,within_unit,0.5,0.5,0,3.5,1,0,7
moderate,15,0.3498234158058968,0.10354556426699757,within_unit,0.8,0.15,0,0.9545454545454546,11,0,5
moderate,15,0.3498234158058968,0.10354556426699757,within_unit,0.8,0.3,0,2.227272727272727,5,0,7
moderate,15,0.3498234158058968,0.10354556426699757,within_unit,0.8,0.5,0,3.8636363636363638,1,2,8
moderate,16,0.5856171922359481,0.2858911644964963,global_linear,0.5,0.15,8,0.22727272727272727,21,0,2
moderate,16,0.5856171922359481,0.2858911644964963,global_linear,0.5,0.3,8,0.22727272727272727,21,0,2
moderate,16,0.5856171922359481,0.2858911644964963,global_linear,0.5,0.5,8,0.22727272727272727,21,0,2
moderate,16,0.5856171922359481,0.2858911644964963,global_linear,0.8,0.15,8,0.8181818181818182,18,2,3
moderate,16,0.5856171922359481,0.2858911644964963,global_linear,0.8,0.3,8,1.2727272727272727,18,4,2
moderate,16,0.5856171922359481,0.2858911644964963,global_linear,0.8,0.5,8,1.2727272727272727,18,4,2
moderate,16,0.5856171922359481,0.2858911644964963,vector,0.5,0.15,14,0.0,22,0,1
moderate,16,0.5856171922359481,0.2858911644964963,vector,0.5,0.3,14,0.0,22,0,1
moderate,16,0.5856171922359481,0.2858911644964963,vector,0.5,0.5,14,0.0,22,0,1
moderate,16,0.5856171922359481,0.2858911644964963,vector,0.8,0.15,14,0.5454545454545454,18,1,4
moderate,16,0.5856171922359481,0.2858911644964963,vector,0.8,0.3,14,0.5454545454545454,18,1,4
moderate,16,0.5856171922359481,0.2858911644964963,vector,0.8,0.5,14,0.5454545454545454,18,1,4
moderate,16,0.5856171922359481,0.2858911644964963,within_unit,0.5,0.15,0,0.9545454545454546,12,0,5
moderate,16,0.5856171922359481,0.2858911644964963,within_unit,0.5,0.3,0,2.090909090909091,3,0,6
moderate,16,0.5856171922359481,0.2858911644964963,within_unit,0.5,0.5,0,3.409090909090909,1,1,8
moderate,16,0.5856171922359481,0.2858911644964963,within_unit,0.8,0.15,0,1.0,11,0,5
moderate,16,0.5856171922359481,0.2858911644964963,within_unit,0.8,0.3,0,2.227272727272727,5,0,7
moderate,16,0.5856171922359481,0.2858911644964963,within_unit,0.8,0.5,0,3.8181818181818183,0,4,7
moderate,17,0.44192413028059274,0.18198735284678766,global_linear,0.5,0.15,3,0.45454545454545453,18,0,5
moderate,17,0.44192413028059274,0.18198735284678766,global_linear,0.5,0.3,3,0.45454545454545453,18,0,5
moderate,17,0.44192413028059274,0.18198735284678766,global_linear,0.5,0.5,3,0.45454545454545453,18,0,5
moderate,17,0.44192413028059274,0.18198735284678766,global_linear,0.8,0.15,3,0.9090909090909091,19,2,3
moderate,17,0.44192413028059274,0.18198735284678766,global_linear,0.8,0.3,3,1.9090909090909092,12,4,5
moderate,17,0.44192413028059274,0.18198735284678766,global_linear,0.8,0.5,3,1.9090909090909092,12,4,5
moderate,17,0.44192413028059274,0.18198735284678766,vector,0.5,0.15,6,0.0,22,0,1
moderate,17,0.44192413028059274,0.18198735284678766,vector,0.5,0.3,6,0.0,22,0,1
moderate,17,0.44192413028059274,0.18198735284678766,vector,0.5,0.5,6,0.0,22,0,1
moderate,17,0.44192413028059274,0.18198735284678766,vector,0.8,0.15,6,0.8181818181818182,16,1,5
moderate,17,0.44192413028059274,0.18198735284678766,vector,0.8,0.3,6,0.8636363636363636,16,2,4
moderate,17,0.44192413028059274,0.18198735284678766,vector,0.8,0.5,6,0.8636363636363636,16,2,4
moderate,17,0.44192413028059274,0.18198735284678766,within_unit,0.5,0.15,0,0.8636363636363636,13,0,5
moderate,17,0.44192413028059274,0.18198735284678766,within_unit,0.5,0.3,0,1.9090909090909092,6,0,6
moderate,17,0.44192413028059274,0.18198735284678766,within_unit,0.5,0.5,0,3.1818181818181817,1,1,8
moderate,17,0.44192413028059274,0.18198735284678766,within_unit,0.8,0.15,0,0.9090909090909091,12,0,5
moderate,17,0.44192413028059274,0.18198735284678766,within_unit,0.8,0.3,0,2.0454545454545454,5,0,6
moderate,17,0.44192413028059274,0.18198735284678766,within_unit,0.8,0.5,0,3.6363636363636362,0,3,6
moderate,18,0.4483951917808797,0.1376001155232123,global_linear,0.5,0.15,0,0.45454545454545453,18,0,4
moderate,18,0.4483951917808797,0.1376001155232123,global_linear,0.5,0.3,0,0.45454545454545453,18,0,4
moderate,18,0.4483951917808797,0.1376001155232123,global_linear,0.5,0.5,0,0.45454545454545453,18,0,4
moderate,18,0.4483951917808797,0.1376001155232123,global_linear,0.8,0.15,0,0.9090909090909091,18,0,3
moderate,18,0.4483951917808797,0.1376001155232123,global_linear,0.8,0.3,0,2.0454545454545454,14,1,5
moderate,18,0.4483951917808797,0.1376001155232123,global_linear,0.8,0.5,0,2.9545454545454546,9,5,6
moderate,18,0.4483951917808797,0.1376001155232123,vector,0.5,0.15,11,0.0,22,0,1
moderate,18,0.4483951917808797,0.1376001155232123,vector,0.5,0.3,11,0.0,22,0,1
moderate,18,0.4483951917808797,0.1376001155232123,vector,0.5,0.5,11,0.0,22,0,1
moderate,18,0.4483951917808797,0.1376001155232123,vector,0.8,0.15,11,0.8181818181818182,17,0,4
moderate,18,0.4483951917808797,0.1376001155232123,vector,0.8,0.3,11,0.8181818181818182,17,0,4
moderate,18,0.4483951917808797,0.1376001155232123,vector,0.8,0.5,11,0.8181818181818182,17,0,4
moderate,18,0.4483951917808797,0.1376001155232123,within_unit,0.5,0.15,0,0.9090909090909091,10,0,4
moderate,18,0.4483951917808797,0.1376001155232123,within_unit,0.5,0.3,0,2.0,5,0,7
moderate,18,0.4483951917808797,0.1376001155232123,within_unit,0.5,0.5,0,3.4545454545454546,1,1,8
moderate,18,0.4483951917808797,0.1376001155232123,within_unit,0.8,0.15,0,0.9545454545454546,8,0,4
moderate,18,0.4483951917808797,0.1376001155232123,within_unit,0.8,0.3,0,2.272727272727273,4,1,8
moderate,18,0.4483951917808797,0.1376001155232123,within_unit,0.8,0.5,0,3.8181818181818183,1,3,8
moderate,19,0.5310667565308185,0.22785282075391558,global_linear,0.5,0.15,3,0.2727272727272727,20,0,3
moderate,19,0.5310667565308185,0.22785282075391558,global_linear,0.5,0.3,3,0.2727272727272727,20,0,3
moderate,19,0.5310667565308185,0.22785282075391558,global_linear,0.5,0.5,3,0.2727272727272727,20,0,3
moderate,19,0.5310667565308185,0.22785282075391558,global_linear,0.8,0.15,3,0.8636363636363636,19,2,3
moderate,19,0.5310667565308185,0.22785282075391558,global_linear,0.8,0.3,3,1.7727272727272727,14,2,7
moderate,19,0.5310667565308185,0.22785282075391558,global_linear,0.8,0.5,3,1.7727272727272727,14,2,7
moderate,19,0.5310667565308185,0.22785282075391558,vector,0.5,0.15,12,0.045454545454545456,21,0,2
moderate,19,0.5310667565308185,0.22785282075391558,vector,0.5,0.3,12,0.045454545454545456,21,0,2
moderate,19,0.5310667565308185,0.22785282075391558,vector,0.5,0.5,12,0.045454545454545456,21,0,2
moderate,19,0.5310667565308185,0.22785282075391558,vector,0.8,0.15,12,0.6818181818181818,19,2,3
moderate,19,0.5310667565308185,0.22785282075391558,vector,0.8,0.3,12,0.6818181818181818,19,2,3
moderate,19,0.5310667565308185,0.22785282075391558,vector,0.8,0.5,12,0.6818181818181818,19,2,3
moderate,19,0.5310667565308185,0.22785282075391558,within_unit,0.5,0.15,0,0.9090909090909091,12,0,4
moderate,19,0.5310667565308185,0.22785282075391558,within_unit,0.5,0.3,0,2.090909090909091,5,0,6
moderate,19,0.5310667565308185,0.22785282075391558,within_unit,0.5,0.5,0,3.5,1,0,7
moderate,19,0.5310667565308185,0.22785282075391558,within_unit,0.8,0.15,0,0.9545454545454546,12,0,4
moderate,19,0.5310667565308185,0.22785282075391558,within_unit,0.8,0.3,0,2.1363636363636362,6,0,6
moderate,19,0.5310667565308185,0.22785282075391558,within_unit,0.8,0.5,0,3.772727272727273,0,2,7
extreme,0,0.6154535374555996,0.5132955752237011,global_linear,0.5,0.15,13,0.22727272727272727,21,0,2
extreme,0,0.6154535374555996,0.5132955752237011,global_linear,0.5,0.3,13,0.22727272727272727,21,0,2
extreme,0,0.6154535374555996,0.5132955752237011,global_linear,0.5,0.5,13,0.22727272727272727,21,0,2
extreme,0,0.6154535374555996,0.5132955752237011,global_linear,0.8,0.15,13,0.3181818181818182,21,1,2
extreme,0,0.6154535374555996,0.5132955752237011,global_linear,0.8,0.3,13,0.3181818181818182,21,1,2
extreme,0,0.6154535374555996,0.5132955752237011,global_linear,0.8,0.5,13,0.3181818181818182,21,1,2
extreme,0,0.6154535374555996,0.5132955752237011,vector,0.5,0.15,21,0.0,22,0,1
extreme,0,0.6154535374555996,0.5132955752237011,vector,0.5,0.3,21,0.0,22,0,1
extreme,0,0.6154535374555996,0.5132955752237011,vector,0.5,0.5,21,0.0,22,0,1
extreme,0,0.6154535374555996,0.5132955752237011,vector,0.8,0.15,21,0.3181818181818182,21,1,2
extreme,0,0.6154535374555996,0.5132955752237011,vector,0.8,0.3,21,0.3181818181818182,21,1,2
extreme,0,0.6154535374555996,0.5132955752237011,vector,0.8,0.5,21,0.3181818181818182,21,1,2
extreme,0,0.6154535374555996,0.5132955752237011,within_unit,0.5,0.15,0,0.9090909090909091,12,0,5
extreme,0,0.6154535374555996,0.5132955752237011,within_unit,0.5,0.3,0,2.0454545454545454,5,0,6
extreme,0,0.6154535374555996,0.5132955752237011,within_unit,0.5,0.5,0,3.590909090909091,2,3,8
extreme,0,0.6154535374555996,0.5132955752237011,within_unit,0.8,0.15,0,1.0,10,0,5
extreme,0,0.6154535374555996,0.5132955752237011,within_unit,0.8,0.3,0,2.227272727272727,5,1,8
extreme,0,0.6154535374555996,0.5132955752237011,within_unit,0.8,0.5,0,3.909090909090909,1,3,7
extreme,1,0.6138132004865273,0.5050874563190707,global_linear,0.5,0.15,13,0.3181818181818182,21,1,2
extreme,1,0.6138132004865273,0.5050874563190707,global_linear,0.5,0.3,13,0.3181818181818182,21,1,2
extreme,1,0.6138132004865273,0.5050874563190707,global_linear,0.5,0.5,13,0.3181818181818182,21,1,2
extreme,1,0.6138132004865273,0.5050874563190707,global_linear,0.8,0.15,13,0.45454545454545453,18,1,3
extreme,1,0.6138132004865273,0.5050874563190707,global_linear,0.8,0.3,13,0.45454545454545453,18,1,3
extreme,1,0.6138132004865273,0.5050874563190707,global_linear,0.8,0.5,13,0.45454545454545453,18,1,3
extreme,1,0.6138132004865273,0.5050874563190707,vector,0.5,0.15,18,0.0,22,0,1
extreme,1,0.6138132004865273,0.5050874563190707,vector,0.5,0.3,18,0.0,22,0,1
extreme,1,0.6138132004865273,0.5050874563190707,vector,0.5,0.5,18,0.0,22,0,1
extreme,1,0.6138132004865273,0.5050874563190707,vector,0.8,0.15,18,0.36363636363636365,20,1,3
extreme,1,0.6138132004865273,0.5050874563190707,vector,0.8,0.3,18,0.36363636363636365,20,1,3
extreme,1,0.6138132004865273,0.5050874563190707,vector,0.8,0.5,18,0.36363636363636365,20,1,3
extreme,1,0.6138132004865273,0.5050874563190707,within_unit,0.5,0.15,0,0.8636363636363636,8,0,4
extreme,1,0.6138132004865273,0.5050874563190707,within_unit,0.5,0.3,0,2.0,1,0,6
extreme,1,0.6138132004865273,0.5050874563190707,within_unit,0.5,0.5,0,3.6363636363636362,1,3,8
extreme,1,0.6138132004865273,0.5050874563190707,within_unit,0.8,0.15,0,0.9545454545454546,7,0,4
extreme,1,0.6138132004865273,0.5050874563190707,within_unit,0.8,0.3,0,2.227272727272727,2,1,8
extreme,1,0.6138132004865273,0.5050874563190707,within_unit,0.8,0.5,0,3.8636363636363638,0,3,7
extreme,2,0.6052880976506467,0.5167192601349877,global_linear,0.5,0.15,13,0.2727272727272727,21,0,2
extreme,2,0.6052880976506467,0.5167192601349877,global_linear,0.5,0.3,13,0.2727272727272727,21,0,2
extreme,2,0.6052880976506467,0.5167192601349877,global_linear,0.5,0.5,13,0.2727272727272727,21,0,2
extreme,2,0.6052880976506467,0.5167192601349877,global_linear,0.8,0.15,13,0.2727272727272727,21,0,2
extreme,2,0.6052880976506467,0.5167192601349877,global_linear,0.8,0.3,13,0.2727272727272727,21,0,2
extreme,2,0.6052880976506467,0.5167192601349877,global_linear,0.8,0.5,13,0.2727272727272727,21,0,2
extreme,2,0.6052880976506467,0.5167192601349877,vector,0.5,0.15,21,0.0,22,0,1
extreme,2,0.6052880976506467,0.5167192601349877,vector,0.5,0.3,21,0.0,22,0,1
extreme,2,0.6052880976506467,0.5167192601349877,vector,0.5,0.5,21,0.0,22,0,1
extreme,2,0.6052880976506467,0.5167192601349877,vector,0.8,0.15,21,0.2727272727272727,21,0,2
extreme,2,0.6052880976506467,0.5167192601349877,vector,0.8,0.3,21,0.2727272727272727,21,0,2
extreme,2,0.6052880976506467,0.5167192601349877,vector,0.8,0.5,21,0.2727272727272727,21,0,2
extreme,2,0.6052880976506467,0.5167192601349877,within_unit,0.5,0.15,0,0.9090909090909091,13,0,5
extreme,2,0.6052880976506467,0.5167192601349877,within_unit,0.5,0.3,0,1.9545454545454546,8,0,7
extreme,2,0.6052880976506467,0.5167192601349877,within_unit,0.5,0.5,0,3.4545454545454546,3,0,7
extreme,2,0.6052880976506467,0.5167192601349877,within_unit,0.8,0.15,0,0.9545454545454546,13,0,5
extreme,2,0.6052880976506467,0.5167192601349877,within_unit,0.8,0.3,0,2.227272727272727,9,0,7
extreme,2,0.6052880976506467,0.5167192601349877,within_unit,0.8,0.5,0,3.909090909090909,2,2,8
extreme,3,0.5751866262498209,0.5090580381996528,global_linear,0.5,0.15,10,0.18181818181818182,21,0,2
extreme,3,0.5751866262498209,0.5090580381996528,global_linear,0.5,0.3,10,0.18181818181818182,21,0,2
extreme,3,0.5751866262498209,0.5090580381996528,global_linear,0.5,0.5,10,0.18181818181818182,21,0,2
extreme,3,0.5751866262498209,0.5090580381996528,global_linear,0.8,0.15,10,0.36363636363636365,18,0,3
extreme,3,0.5751866262498209,0.5090580381996528,global_linear,0.8,0.3,10,0.36363636363636365,18,0,3
extreme,3,0.5751866262498209,0.5090580381996528,global_linear,0.8,0.5,10,0.36363636363636365,18,0,3
extreme,3,0.5751866262498209,0.5090580381996528,vector,0.5,0.15,21,0.0,22,0,1
extreme,3,0.5751866262498209,0.5090580381996528,vector,0.5,0.3,21,0.0,22,0,1
extreme,3,0.5751866262498209,0.5090580381996528,vector,0.5,0.5,21,0.0,22,0,1
extreme,3,0.5751866262498209,0.5090580381996528,vector,0.8,0.15,21,0.22727272727272727,21,0,2
extreme,3,0.5751866262498209,0.5090580381996528,vector,0.8,0.3,21,0.22727272727272727,21,0,2
extreme,3,0.5751866262498209,0.5090580381996528,vector,0.8,0.5,21,0.22727272727272727,21,0,2
extreme,3,0.5751866262498209,0.5090580381996528,within_unit,0.5,0.15,0,0.8636363636363636,10,0,4
extreme,3,0.5751866262498209,0.5090580381996528,within_unit,0.5,0.3,0,2.0,5,0,7
extreme,3,0.5751866262498209,0.5090580381996528,within_unit,0.5,0.5,0,3.5,2,3,8
extreme,3,0.5751866262498209,0.5090580381996528,within_unit,0.8,0.15,0,0.9545454545454546,11,0,6
